distance_km,weather_index,traffic_index,base_production_per_week,production_variability,routing_complexity,supply_risk,external_severity,day_of_week,is_weekend,week_of_month,priority_encoded,delay_hours,factory_id,project_id,date,priority_level
471.41,0.57,0.74,43,0.15,1.0107740570379609,6.45,0.655,1,0,2,2,8.810000000000002,F3,P51,2026-04-21,High
874.73,0.57,0.74,49,0.08,1.0114959351316115,3.92,0.655,1,0,2,2,13.010000000000002,F4,P125,2026-04-21,High
207.63,0.57,0.74,43,0.15,1.0422399818034056,6.45,0.655,1,0,2,2,3.56,F3,P73,2026-04-21,High
777.56,0.57,0.74,31,0.14,1.0253198097653993,4.340000000000001,0.655,1,0,2,0,18.79,F5,P169,2026-04-21,Low
396.23,0.57,0.74,31,0.14,0.9982744859177872,4.340000000000001,0.655,1,0,2,2,7.0,F5,P130,2026-04-21,High
907.26,0.57,0.74,31,0.14,1.0160862535508102,4.340000000000001,0.655,1,0,2,2,15.009999999999998,F5,P196,2026-04-21,High
297.4,0.57,0.74,43,0.15,1.0514242259870892,6.45,0.655,1,0,2,2,5.489999999999999,F3,P96,2026-04-21,High
634.74,0.57,0.74,49,0.08,1.0234891996932234,3.92,0.655,1,0,2,2,12.29,F4,P161,2026-04-21,High
433.25,0.57,0.74,42,0.06,0.9997630422048452,2.52,0.655,1,0,2,0,10.340000000000002,F2,P158,2026-04-21,Low
85.29,0.57,0.74,31,0.14,1.0107501182443572,4.340000000000001,0.655,1,0,2,0,1.3600000000000003,F5,P62,2026-04-21,Low
501.5,0.57,0.74,31,0.14,1.0003577121519538,4.340000000000001,0.655,1,0,2,0,7.77,F5,P156,2026-04-21,Low
648.45,0.57,0.74,43,0.15,1.008145392893493,6.45,0.655,1,0,2,2,11.15,F3,P11,2026-04-21,High
469.24,0.57,0.74,49,0.08,1.00393367135169,3.92,0.655,1,0,2,1,9.3,F4,P193,2026-04-21,Medium
663.86,0.57,0.74,30,0.17,1.0335669553972,5.1000000000000005,0.655,1,0,2,0,14.45,F1,P104,2026-04-21,Low
293.29,0.57,0.74,49,0.08,1.0143401710188664,3.92,0.655,1,0,2,2,4.18,F4,P65,2026-04-21,High
233.3,0.57,0.74,31,0.14,1.0224580804658117,4.340000000000001,0.655,1,0,2,1,4.68,F5,P127,2026-04-21,Medium
513.41,0.57,0.74,30,0.17,0.9987955949380856,5.1000000000000005,0.655,1,0,2,1,11.72,F1,P165,2026-04-21,Medium
668.44,0.57,0.74,43,0.15,1.0060313025489265,6.45,0.655,1,0,2,2,15.169999999999998,F3,P118,2026-04-21,High
279.07,0.57,0.74,42,0.06,1.0240570789276462,2.52,0.655,1,0,2,0,5.219999999999999,F2,P143,2026-04-21,Low
488.53,0.57,0.74,42,0.06,1.0290597791630842,2.52,0.655,1,0,2,2,11.669999999999998,F2,P183,2026-04-21,High
415.07,0.57,0.74,30,0.17,1.0027038110274686,5.1000000000000005,0.655,1,0,2,0,8.929999999999998,F1,P74,2026-04-21,Low
636.92,0.57,0.74,49,0.08,1.0226742117635963,3.92,0.655,1,0,2,1,11.57,F4,P129,2026-04-21,Medium
742.25,0.57,0.74,49,0.08,1.017616139816637,3.92,0.655,1,0,2,2,11.060000000000002,F4,P70,2026-04-21,High
251.52,0.57,0.74,43,0.15,1.0034145557766128,6.45,0.655,1,0,2,2,5.29,F3,P47,2026-04-21,High
846.37,0.57,0.74,49,0.08,1.0159856552584263,3.92,0.655,1,0,2,0,18.98,F4,P156,2026-04-21,Low
443.41,0.57,0.74,49,0.08,1.0216309944094422,3.92,0.655,1,0,2,1,6.82,F4,P39,2026-04-21,Medium
660.05,0.57,0.74,49,0.08,1.0214576452351734,3.92,0.655,1,0,2,0,14.73,F4,P61,2026-04-21,Low
305.16,0.57,0.74,31,0.14,0.9999144448114072,4.340000000000001,0.655,1,0,2,0,7.239999999999999,F5,P86,2026-04-21,Low
495.48,0.57,0.74,30,0.17,1.0341164667261489,5.1000000000000005,0.655,1,0,2,0,9.34,F1,P27,2026-04-21,Low
790.88,0.57,0.74,31,0.14,1.0077160412741724,4.340000000000001,0.655,1,0,2,0,16.63,F5,P24,2026-04-21,Low
183.55,0.57,0.74,30,0.17,1.0332290234902637,5.1000000000000005,0.655,1,0,2,0,3.5600000000000005,F1,P101,2026-04-21,Low
289.34,0.57,0.74,31,0.14,1.0211516276501538,4.340000000000001,0.655,1,0,2,2,3.9499999999999993,F5,P163,2026-04-21,High
302.21,0.57,0.74,30,0.17,1.0201461974969417,5.1000000000000005,0.655,1,0,2,2,4.03,F1,P47,2026-04-21,High
628.08,0.77,0.82,43,0.15,1.0099318574527008,6.45,0.7949999999999999,2,0,3,2,17.3,F3,P65,2026-04-22,High
334.72,0.77,0.82,42,0.06,1.0224695268051454,2.52,0.7949999999999999,2,0,3,0,6.98,F2,P101,2026-04-22,Low
479.52,0.77,0.82,42,0.06,1.000424754066384,2.52,0.7949999999999999,2,0,3,1,11.67,F2,P117,2026-04-22,Medium
744.9,0.77,0.82,43,0.15,0.9982689982662608,6.45,0.7949999999999999,2,0,3,0,21.3,F3,P133,2026-04-22,Low
337.58,0.77,0.82,42,0.06,1.032940359226938,2.52,0.7949999999999999,2,0,3,1,8.62,F2,P33,2026-04-22,Medium
810.98,0.77,0.82,43,0.15,1.0146623056989308,6.45,0.7949999999999999,2,0,3,0,15.44,F3,P26,2026-04-22,Low
767.98,0.77,0.82,49,0.08,1.0139788795570812,3.92,0.7949999999999999,2,0,3,1,19.540000000000003,F4,P44,2026-04-22,Medium
659.01,0.77,0.82,30,0.17,1.0194207272717402,5.1000000000000005,0.7949999999999999,2,0,3,0,10.739999999999998,F1,P151,2026-04-22,Low
729.11,0.77,0.82,43,0.15,1.0005727484075282,6.45,0.7949999999999999,2,0,3,2,16.63,F3,P131,2026-04-22,High
780.84,0.77,0.82,43,0.15,1.0025013557311613,6.45,0.7949999999999999,2,0,3,1,19.930000000000003,F3,P138,2026-04-22,Medium
692.93,0.77,0.82,31,0.14,1.027879206692627,4.340000000000001,0.7949999999999999,2,0,3,0,14.489999999999998,F5,P95,2026-04-22,Low
174.58,0.77,0.82,31,0.14,1.0261280381645672,4.340000000000001,0.7949999999999999,2,0,3,1,4.47,F5,P177,2026-04-22,Medium
427.52,0.77,0.82,30,0.17,1.032194160863785,5.1000000000000005,0.7949999999999999,2,0,3,1,7.439999999999999,F1,P193,2026-04-22,Medium
587.23,0.77,0.82,49,0.08,1.0224940234206314,3.92,0.7949999999999999,2,0,3,2,15.43,F4,P49,2026-04-22,High
827.77,0.77,0.82,49,0.08,1.007861647650912,3.92,0.7949999999999999,2,0,3,2,13.069999999999997,F4,P137,2026-04-22,High
613.3,0.77,0.82,42,0.06,1.00883504644431,2.52,0.7949999999999999,2,0,3,2,13.69,F2,P17,2026-04-22,High
782.77,0.77,0.82,49,0.08,0.9984408516653868,3.92,0.7949999999999999,2,0,3,1,17.689999999999998,F4,P93,2026-04-22,Medium
354.92,0.77,0.82,30,0.17,1.0298719290878302,5.1000000000000005,0.7949999999999999,2,0,3,2,6.270000000000001,F1,P23,2026-04-22,High
366.93,0.77,0.82,31,0.14,1.025061042105284,4.340000000000001,0.7949999999999999,2,0,3,0,8.860000000000001,F5,P20,2026-04-22,Low
280.71,0.77,0.82,42,0.06,1.011132344229485,2.52,0.7949999999999999,2,0,3,1,7.690000000000001,F2,P181,2026-04-22,Medium
437.17,0.77,0.82,43,0.15,1.044343000520716,6.45,0.7949999999999999,2,0,3,1,8.09,F3,P44,2026-04-22,Medium
494.85,0.77,0.82,30,0.17,1.0269397939951463,5.1000000000000005,0.7949999999999999,2,0,3,2,10.820000000000002,F1,P198,2026-04-22,High
628.13,0.77,0.82,43,0.15,1.0085701208776523,6.45,0.7949999999999999,2,0,3,0,9.73,F3,P62,2026-04-22,Low
451.6,0.77,0.82,30,0.17,1.0134279945517326,5.1000000000000005,0.7949999999999999,2,0,3,0,7.140000000000001,F1,P133,2026-04-22,Low
362.05,0.77,0.82,42,0.06,1.005908802858131,2.52,0.7949999999999999,2,0,3,1,5.699999999999999,F2,P39,2026-04-22,Medium
165.68,0.77,0.82,31,0.14,1.008624576906242,4.340000000000001,0.7949999999999999,2,0,3,1,2.66,F5,P138,2026-04-22,Medium
655.19,0.77,0.82,31,0.14,1.0172530248178773,4.340000000000001,0.7949999999999999,2,0,3,1,16.099999999999998,F5,P63,2026-04-22,Medium
582.44,0.77,0.82,49,0.08,0.9994733864352118,3.92,0.7949999999999999,2,0,3,1,10.57,F4,P90,2026-04-22,Medium
219.67,0.77,0.82,49,0.08,1.0173205261819511,3.92,0.7949999999999999,2,0,3,2,6.129999999999999,F4,P153,2026-04-22,High
85.29,0.77,0.82,31,0.14,1.0107501182443572,4.340000000000001,0.7949999999999999,2,0,3,0,1.8600000000000003,F5,P62,2026-04-22,Low
463.88,0.77,0.82,49,0.08,1.0047357166061048,3.92,0.7949999999999999,2,0,3,0,12.22,F4,P21,2026-04-22,Low
488.15,0.77,0.82,30,0.17,0.9997189972744032,5.1000000000000005,0.7949999999999999,2,0,3,1,8.57,F1,P32,2026-04-22,Medium
405.51,0.77,0.82,42,0.06,1.035028831584361,2.52,0.7949999999999999,2,0,3,0,9.329999999999998,F2,P8,2026-04-22,Low
563.96,0.77,0.82,49,0.08,1.0194790396583746,3.92,0.7949999999999999,2,0,3,1,8.979999999999999,F4,P14,2026-04-22,Medium
678.29,0.77,0.82,49,0.08,0.9986014572195414,3.92,0.7949999999999999,2,0,3,0,11.579999999999998,F4,P74,2026-04-22,Low
862.12,0.74,0.68,49,0.08,1.0007563828434292,3.92,0.71,3,0,3,1,17.900000000000002,F4,P87,2026-04-23,Medium
270.41,0.74,0.68,43,0.15,1.019480868803193,6.45,0.71,3,0,3,1,3.84,F3,P171,2026-04-23,Medium
531.54,0.74,0.68,31,0.14,1.0224885014940894,4.340000000000001,0.71,3,0,3,0,13.43,F5,P182,2026-04-23,Low
739.68,0.74,0.68,43,0.15,0.9988795051413976,6.45,0.71,3,0,3,0,15.640000000000004,F3,P40,2026-04-23,Low
528.67,0.74,0.68,30,0.17,1.0280447869180571,5.1000000000000005,0.71,3,0,3,1,7.799999999999999,F1,P177,2026-04-23,Medium
518.52,0.74,0.68,42,0.06,1.001019282021593,2.52,0.71,3,0,3,1,11.9,F2,P178,2026-04-23,Medium
568.29,0.74,0.68,49,0.08,0.9982541493807362,3.92,0.71,3,0,3,1,9.25,F4,P63,2026-04-23,Medium
505.78,0.74,0.68,49,0.08,1.0202027433582137,3.92,0.71,3,0,3,1,8.189999999999998,F4,P77,2026-04-23,Medium
513.54,0.74,0.68,31,0.14,1.0079081032683446,4.340000000000001,0.71,3,0,3,2,9.260000000000002,F5,P198,2026-04-23,High
572.6,0.74,0.68,30,0.17,1.0193844427841838,5.1000000000000005,0.71,3,0,3,1,12.83,F1,P146,2026-04-23,Medium
546.25,0.74,0.68,31,0.14,1.0208908560968903,4.340000000000001,0.71,3,0,3,1,10.68,F5,P168,2026-04-23,Medium
531.96,0.74,0.68,43,0.15,1.0122056215289392,6.45,0.71,3,0,3,0,7.460000000000001,F3,P95,2026-04-23,Low
380.97,0.74,0.68,43,0.15,1.0541472166817665,6.45,0.71,3,0,3,1,8.010000000000002,F3,P13,2026-04-23,Medium
475.14,0.74,0.68,42,0.06,1.0420083565666205,2.52,0.71,3,0,3,0,10.47,F2,P116,2026-04-23,Low
314.35,0.74,0.68,42,0.06,1.0046859900120704,2.52,0.71,3,0,3,0,7.77,F2,P25,2026-04-23,Low
420.17,0.74,0.68,42,0.06,1.0326054776917284,2.52,0.71,3,0,3,2,10.59,F2,P51,2026-04-23,High
430.2,0.74,0.68,49,0.08,0.9984345153391744,3.92,0.71,3,0,3,1,6.5600000000000005,F4,P168,2026-04-23,Medium
243.42,0.74,0.68,31,0.14,1.0076315143574828,4.340000000000001,0.71,3,0,3,0,4.120000000000001,F5,P66,2026-04-23,Low
634.12,0.74,0.68,30,0.17,1.0302078776590589,5.1000000000000005,0.71,3,0,3,0,10.99,F1,P62,2026-04-23,Low
364.19,0.74,0.68,42,0.06,1.0060063216495827,2.52,0.71,3,0,3,2,7.35,F2,P96,2026-04-23,High
578.13,0.74,0.68,43,0.15,1.006055679135167,6.45,0.71,3,0,3,1,10.670000000000002,F3,P113,2026-04-23,Medium
304.99,0.74,0.68,42,0.06,1.0172841784515825,2.52,0.71,3,0,3,2,4.680000000000001,F2,P109,2026-04-23,High
388.36,0.74,0.68,42,0.06,1.038611577695296,2.52,0.71,3,0,3,1,6.609999999999999,F2,P111,2026-04-23,Medium
576.34,0.74,0.68,30,0.17,1.0259248026903014,5.1000000000000005,0.71,3,0,3,2,10.7,F1,P15,2026-04-23,High
647.62,0.74,0.68,30,0.17,1.0210086452917937,5.1000000000000005,0.71,3,0,3,1,8.829999999999998,F1,P138,2026-04-23,Medium
170.81,0.74,0.68,30,0.17,0.9984817865352212,5.1000000000000005,0.71,3,0,3,2,4.35,F1,P153,2026-04-23,High
640.66,0.74,0.68,43,0.15,0.9988856964504286,6.45,0.71,3,0,3,0,13.57,F3,P75,2026-04-23,Low
660.05,0.74,0.68,49,0.08,1.0214576452351734,3.92,0.71,3,0,3,0,11.23,F4,P61,2026-04-23,Low
334.34,0.74,0.68,31,0.14,1.02675961228,4.340000000000001,0.71,3,0,3,1,7.760000000000002,F5,P60,2026-04-23,Medium
775.02,0.74,0.68,49,0.08,0.9984939197470952,3.92,0.71,3,0,3,2,13.580000000000002,F4,P31,2026-04-23,High
226.24,0.74,0.68,42,0.06,1.0112775864372812,2.52,0.71,3,0,3,2,5.84,F2,P194,2026-04-23,High
714.03,0.74,0.68,43,0.15,0.999981555348584,6.45,0.71,3,0,3,0,17.35,F3,P149,2026-04-23,Low
76.22,0.74,0.68,31,0.14,1.0143667134802437,4.340000000000001,0.71,3,0,3,2,1.7900000000000005,F5,P188,2026-04-23,High
736.88,0.74,0.68,49,0.08,0.9987635321389456,3.92,0.71,3,0,3,2,12.13,F4,P48,2026-04-23,High
174.76,0.74,0.68,31,0.14,1.000924839330409,4.340000000000001,0.71,3,0,3,1,3.6599999999999993,F5,P71,2026-04-23,Medium
830.11,0.74,0.68,30,0.17,1.0336955731951467,5.1000000000000005,0.71,3,0,3,0,14.200000000000005,F1,P10,2026-04-23,Low
276.03,0.74,0.68,49,0.08,0.9983757907315116,3.92,0.71,3,0,3,0,5.209999999999999,F4,P101,2026-04-23,Low
757.12,0.74,0.68,31,0.14,1.0187838601371952,4.340000000000001,0.71,3,0,3,0,14.35,F5,P162,2026-04-23,Low
469.03,0.74,0.68,42,0.06,0.9985166307887586,2.52,0.71,3,0,3,2,9.41,F2,P131,2026-04-23,High
770.23,0.74,0.68,30,0.17,1.030124863091353,5.1000000000000005,0.71,3,0,3,0,15.38,F1,P152,2026-04-23,Low
138.16,0.74,0.68,42,0.06,1.0024097701353143,2.52,0.71,3,0,3,0,2.97,F2,P18,2026-04-23,Low
69.42,0.24,0.4,43,0.15,1.0210065922670486,6.45,0.32,4,0,3,2,0.5000000000000002,F3,P31,2026-04-24,High
497.79,0.24,0.4,43,0.15,1.0195317526342211,6.45,0.32,4,0,3,0,5.99,F3,P50,2026-04-24,Low
702.76,0.24,0.4,30,0.17,1.020606033116097,5.1000000000000005,0.32,4,0,3,1,9.88,F1,P80,2026-04-24,Medium
471.37,0.24,0.4,49,0.08,1.0033021541815272,3.92,0.32,4,0,3,2,5.49,F4,P103,2026-04-24,High
521.93,0.24,0.4,43,0.15,1.0371636776301354,6.45,0.32,4,0,3,2,4.18,F3,P70,2026-04-24,High
526.69,0.24,0.4,30,0.17,0.9996190313509786,5.1000000000000005,0.32,4,0,3,2,7.51,F1,P196,2026-04-24,High
282.4,0.24,0.4,31,0.14,1.007392330073132,4.340000000000001,0.32,4,0,3,0,3.2299999999999995,F5,P8,2026-04-24,Low
527.37,0.24,0.4,43,0.15,1.0427259445716437,6.45,0.32,4,0,3,1,5.84,F3,P164,2026-04-24,Medium
353.81,0.24,0.4,42,0.06,0.9984392848145917,2.52,0.32,4,0,3,0,4.66,F2,P112,2026-04-24,Low
235.23,0.24,0.4,31,0.14,1.0207439782495915,4.340000000000001,0.32,4,0,3,0,1.21,F5,P149,2026-04-24,Low
184.66,0.24,0.4,43,0.15,1.036274666355962,6.45,0.32,4,0,3,2,1.1899999999999995,F3,P15,2026-04-24,High
708.39,0.24,0.4,30,0.17,1.0343281774194126,5.1000000000000005,0.32,4,0,3,2,3.879999999999999,F1,P130,2026-04-24,High
170.81,0.24,0.4,30,0.17,0.9984817865352212,5.1000000000000005,0.32,4,0,3,2,1.7100000000000009,F1,P153,2026-04-24,High
830.11,0.24,0.4,30,0.17,1.0336955731951467,5.1000000000000005,0.32,4,0,3,0,8.260000000000002,F1,P10,2026-04-24,Low
261.69,0.24,0.4,49,0.08,1.0224897670819897,3.92,0.32,4,0,3,0,1.6100000000000003,F4,P149,2026-04-24,Low
512.81,0.24,0.4,49,0.08,1.0014659229443768,3.92,0.32,4,0,3,1,2.8200000000000003,F4,P45,2026-04-24,Medium
379.22,0.24,0.4,42,0.06,1.029915020251591,2.52,0.32,4,0,3,0,2.879999999999999,F2,P61,2026-04-24,Low
406.45,0.24,0.4,31,0.14,1.0214467058707586,4.340000000000001,0.32,4,0,3,1,5.18,F5,P178,2026-04-24,Medium
132.1,0.24,0.4,31,0.14,1.000015506427099,4.340000000000001,0.32,4,0,3,1,1.1400000000000006,F5,P77,2026-04-24,Medium
207.5,0.24,0.4,49,0.08,1.0194973202517683,3.92,0.32,4,0,3,0,2.54,F4,P75,2026-04-24,Low
206.86,0.24,0.4,43,0.15,1.0147183917300122,6.45,0.32,4,0,3,1,1.7700000000000005,F3,P82,2026-04-24,Medium
549.11,0.24,0.4,30,0.17,1.031855500132118,5.1000000000000005,0.32,4,0,3,0,7.620000000000001,F1,P5,2026-04-24,Low
18.25,0.24,0.4,30,0.17,1.000922269354924,5.1000000000000005,0.32,4,0,3,2,0.22,F1,P197,2026-04-24,High
757.12,0.24,0.4,31,0.14,1.0187838601371952,4.340000000000001,0.32,4,0,3,0,4.300000000000001,F5,P162,2026-04-24,Low
586.95,0.24,0.4,43,0.15,1.0124263639071238,6.45,0.32,4,0,3,1,7.229999999999999,F3,P77,2026-04-24,Medium
568.8,0.24,0.4,42,0.06,1.0187338242274837,2.52,0.32,4,0,3,2,3.709999999999999,F2,P153,2026-04-24,High
493.41,0.24,0.4,30,0.17,1.0084974914774016,5.1000000000000005,0.32,4,0,3,2,3.710000000000001,F1,P7,2026-04-24,High
690.09,0.24,0.4,31,0.14,1.0109294815573604,4.340000000000001,0.32,4,0,3,1,6.050000000000001,F5,P174,2026-04-24,Medium
254.66,0.24,0.4,42,0.06,1.0033757448890963,2.52,0.32,4,0,3,1,2.6900000000000004,F2,P115,2026-04-24,Medium
164.65,0.24,0.4,42,0.06,1.0234703965714778,2.52,0.32,4,0,3,2,0.9699999999999998,F2,P102,2026-04-24,High
401.98,0.24,0.4,42,0.06,1.0315380754172307,2.52,0.32,4,0,3,0,5.549999999999999,F2,P66,2026-04-24,Low
423.93,0.24,0.4,49,0.08,1.0079785521467424,3.92,0.32,4,0,3,0,2.84,F4,P98,2026-04-24,Low
348.66,0.24,0.4,43,0.15,0.9986656645950228,6.45,0.32,4,0,3,0,4.899999999999999,F3,P43,2026-04-24,Low
